Zipcode,State,City,County,Country
94209,CA,SACRAMENTO,SACRAMENTO,USA
94211,CA,SACRAMENTO,SACRAMENTO,USA
94229,CA,SACRAMENTO,SACRAMENTO,USA
94230,CA,SACRAMENTO,SACRAMENTO,USA
94234,CA,SACRAMENTO,SACRAMENTO,USA
94235,CA,SACRAMENTO,SACRAMENTO,USA
94236,CA,SACRAMENTO,SACRAMENTO,USA
94237,CA,SACRAMENTO,SACRAMENTO,USA
94239,CA,SACRAMENTO,SACRAMENTO,USA
94240,CA,SACRAMENTO,SACRAMENTO,USA
94244,CA,SACRAMENTO,SACRAMENTO,USA
94245,CA,SACRAMENTO,SACRAMENTO,USA
94246,CA,SACRAMENTO,SACRAMENTO,USA
94247,CA,SACRAMENTO,SACRAMENTO,USA
94248,CA,SACRAMENTO,SACRAMENTO,USA
94249,CA,SACRAMENTO,SACRAMENTO,USA
94250,CA,SACRAMENTO,SACRAMENTO,USA
94252,CA,SACRAMENTO,SACRAMENTO,USA
94254,CA,SACRAMENTO,SACRAMENTO,USA
94256,CA,SACRAMENTO,SACRAMENTO,USA
94257,CA,SACRAMENTO,SACRAMENTO,USA
94258,CA,SACRAMENTO,SACRAMENTO,USA
94259,CA,SACRAMENTO,SACRAMENTO,USA
94261,CA,SACRAMENTO,SACRAMENTO,USA
94262,CA,SACRAMENTO,SACRAMENTO,USA
94263,CA,SACRAMENTO,SACRAMENTO,USA
94267,CA,SACRAMENTO,SACRAMENTO,USA
94268,CA,SACRAMENTO,SACRAMENTO,USA
94269,CA,SACRAMENTO,SACRAMENTO,USA
94271,CA,SACRAMENTO,SACRAMENTO,USA
94273,CA,SACRAMENTO,SACRAMENTO,USA
94274,CA,SACRAMENTO,SACRAMENTO,USA
94277,CA,SACRAMENTO,SACRAMENTO,USA
94278,CA,SACRAMENTO,SACRAMENTO,USA
94280,CA,SACRAMENTO,SACRAMENTO,USA
94282,CA,SACRAMENTO,SACRAMENTO,USA
94283,CA,SACRAMENTO,SACRAMENTO,USA
94284,CA,SACRAMENTO,SACRAMENTO,USA
94285,CA,SACRAMENTO,SACRAMENTO,USA
94286,CA,SACRAMENTO,SACRAMENTO,USA
94287,CA,SACRAMENTO,SACRAMENTO,USA
94288,CA,SACRAMENTO,SACRAMENTO,USA
94289,CA,SACRAMENTO,SACRAMENTO,USA
94290,CA,SACRAMENTO,SACRAMENTO,USA
94291,CA,SACRAMENTO,SACRAMENTO,USA
94293,CA,SACRAMENTO,SACRAMENTO,USA
94294,CA,SACRAMENTO,SACRAMENTO,USA
94295,CA,SACRAMENTO,SACRAMENTO,USA
94296,CA,SACRAMENTO,SACRAMENTO,USA
94297,CA,SACRAMENTO,SACRAMENTO,USA
94298,CA,SACRAMENTO,SACRAMENTO,USA
94299,CA,SACRAMENTO,SACRAMENTO,USA
94301,CA,PALO ALTO,SANTA CLARA,USA
94302,CA,PALO ALTO,SANTA CLARA,USA
94303,CA,PALO ALTO,SANTA CLARA,USA
94304,CA,PALO ALTO,SANTA CLARA,USA
94305,CA,STANFORD,SANTA CLARA,USA
94306,CA,PALO ALTO,SANTA CLARA,USA
94309,CA,PALO ALTO,SANTA CLARA,USA
94401,CA,SAN MATEO,SAN MATEO,USA
94402,CA,SAN MATEO,SAN MATEO,USA
94403,CA,SAN MATEO,SAN MATEO,USA
94404,CA,SAN MATEO,SAN MATEO,USA
94497,CA,SAN MATEO,SAN MATEO,USA
94501,CA,ALAMEDA,ALAMEDA,USA
94502,CA,ALAMEDA,ALAMEDA,USA
94503,CA,AMERICAN CANYON,NAPA,USA
94506,CA,DANVILLE,CONTRA COSTA,USA
94507,CA,ALAMO,CONTRA COSTA,USA
94508,CA,ANGWIN,NAPA,USA
94509,CA,ANTIOCH,CONTRA COSTA,USA
94510,CA,BENICIA,SOLANO,USA
94511,CA,BETHEL ISLAND,CONTRA COSTA,USA
94512,CA,BIRDS LANDING,SOLANO,USA
94513,CA,BRENTWOOD,CONTRA COSTA,USA
94514,CA,BYRON,CONTRA COSTA,USA
94515,CA,CALISTOGA,NAPA,USA
94516,CA,CANYON,CONTRA COSTA,USA
94517,CA,CLAYTON,CONTRA COSTA,USA
94518,CA,CONCORD,CONTRA COSTA,USA
94519,CA,CONCORD,CONTRA COSTA,USA
94520,CA,CONCORD,CONTRA COSTA,USA
94521,CA,CONCORD,CONTRA COSTA,USA
94522,CA,CONCORD,CONTRA COSTA,USA
94523,CA,PLEASANT HILL,CONTRA COSTA,USA
94524,CA,CONCORD,CONTRA COSTA,USA
94525,CA,CROCKETT,CONTRA COSTA,USA
94526,CA,DANVILLE,CONTRA COSTA,USA
94527,CA,CONCORD,CONTRA COSTA,USA
94528,CA,DIABLO,CONTRA COSTA,USA
94529,CA,CONCORD,CONTRA COSTA,USA
94530,CA,EL CERRITO,CONTRA COSTA,USA
94531,CA,ANTIOCH,CONTRA COSTA,USA
94533,CA,FAIRFIELD,SOLANO,USA
94534,CA,FAIRFIELD,SOLANO,USA
94535,CA,TRAVIS AFB,SOLANO,USA
94536,CA,FREMONT,ALAMEDA,USA
94537,CA,FREMONT,ALAMEDA,USA
94538,CA,FREMONT,ALAMEDA,USA
94539,CA,FREMONT,ALAMEDA,USA
94540,CA,HAYWARD,ALAMEDA,USA
94541,CA,HAYWARD,ALAMEDA,USA
94542,CA,HAYWARD,ALAMEDA,USA
94543,CA,HAYWARD,ALAMEDA,USA
94544,CA,HAYWARD,ALAMEDA,USA
94545,CA,HAYWARD,ALAMEDA,USA
94546,CA,CASTRO VALLEY,ALAMEDA,USA
94547,CA,HERCULES,CONTRA COSTA,USA
94548,CA,KNIGHTSEN,CONTRA COSTA,USA
94549,CA,LAFAYETTE,CONTRA COSTA,USA
94550,CA,LIVERMORE,ALAMEDA,USA
94551,CA,LIVERMORE,ALAMEDA,USA
94552,CA,CASTRO VALLEY,ALAMEDA,USA
94553,CA,MARTINEZ,CONTRA COSTA,USA
94555,CA,FREMONT,ALAMEDA,USA
94556,CA,MORAGA,CONTRA COSTA,USA
94557,CA,HAYWARD,ALAMEDA,USA
94558,CA,NAPA,NAPA,USA
94559,CA,NAPA,NAPA,USA
94560,CA,NEWARK,ALAMEDA,USA
94561,CA,OAKLEY,CONTRA COSTA,USA
94562,CA,OAKVILLE,NAPA,USA
94563,CA,ORINDA,CONTRA COSTA,USA
94564,CA,PINOLE,CONTRA COSTA,USA
94565,CA,PITTSBURG,CONTRA COSTA,USA
94566,CA,PLEASANTON,ALAMEDA,USA
94567,CA,POPE VALLEY,NAPA,USA
94568,CA,DUBLIN,ALAMEDA,USA
94569,CA,PORT COSTA,CONTRA COSTA,USA
94570,CA,MORAGA,CONTRA COSTA,USA
94571,CA,RIO VISTA,SOLANO,USA
94572,CA,RODEO,CONTRA COSTA,USA
94573,CA,RUTHERFORD,NAPA,USA
94574,CA,SAINT HELENA,NAPA,USA
94575,CA,MORAGA,CONTRA COSTA,USA
94576,CA,DEER PARK,NAPA,USA
94577,CA,SAN LEANDRO,ALAMEDA,USA
94578,CA,SAN LEANDRO,ALAMEDA,USA
94579,CA,SAN LEANDRO,ALAMEDA,USA
94580,CA,SAN LORENZO,ALAMEDA,USA
94581,CA,NAPA,NAPA,USA
94582,CA,SAN RAMON,CONTRA COSTA,USA
94583,CA,SAN RAMON,CONTRA COSTA,USA
94585,CA,SUISUN CITY,SOLANO,USA
94586,CA,SUNOL,ALAMEDA,USA
94587,CA,UNION CITY,ALAMEDA,USA
94588,CA,PLEASANTON,ALAMEDA,USA
94589,CA,VALLEJO,SOLANO,USA
94590,CA,VALLEJO,SOLANO,USA
94591,CA,VALLEJO,SOLANO,USA
94592,CA,VALLEJO,SOLANO,USA
94595,CA,WALNUT CREEK,CONTRA COSTA,USA
94596,CA,WALNUT CREEK,CONTRA COSTA,USA
94597,CA,WALNUT CREEK,CONTRA COSTA,USA
94598,CA,WALNUT CREEK,CONTRA COSTA,USA
94599,CA,YOUNTVILLE,NAPA,USA
94601,CA,OAKLAND,ALAMEDA,USA
94602,CA,OAKLAND,ALAMEDA,USA
94603,CA,OAKLAND,ALAMEDA,USA
94604,CA,OAKLAND,ALAMEDA,USA
94605,CA,OAKLAND,ALAMEDA,USA
94606,CA,OAKLAND,ALAMEDA,USA
94607,CA,OAKLAND,ALAMEDA,USA
94608,CA,EMERYVILLE,ALAMEDA,USA
94609,CA,OAKLAND,ALAMEDA,USA
94610,CA,OAKLAND,ALAMEDA,USA
94611,CA,OAKLAND,ALAMEDA,USA
94612,CA,OAKLAND,ALAMEDA,USA
94613,CA,OAKLAND,ALAMEDA,USA
94614,CA,OAKLAND,ALAMEDA,USA
94615,CA,OAKLAND,ALAMEDA,USA
94617,CA,OAKLAND,ALAMEDA,USA
94618,CA,OAKLAND,ALAMEDA,USA
94619,CA,OAKLAND,ALAMEDA,USA
94620,CA,PIEDMONT,ALAMEDA,USA
94621,CA,OAKLAND,ALAMEDA,USA
94622,CA,OAKLAND,ALAMEDA,USA
94623,CA,OAKLAND,ALAMEDA,USA
94624,CA,OAKLAND,ALAMEDA,USA
94625,CA,OAKLAND,ALAMEDA,USA
94649,CA,OAKLAND,ALAMEDA,USA
94659,CA,OAKLAND,ALAMEDA,USA
94660,CA,OAKLAND,ALAMEDA,USA
94661,CA,OAKLAND,ALAMEDA,USA
94662,CA,EMERYVILLE,ALAMEDA,USA
94666,CA,OAKLAND,ALAMEDA,USA
94701,CA,BERKELEY,ALAMEDA,USA
94702,CA,BERKELEY,ALAMEDA,USA
94703,CA,BERKELEY,ALAMEDA,USA
94704,CA,BERKELEY,ALAMEDA,USA
94705,CA,BERKELEY,ALAMEDA,USA
94706,CA,ALBANY,ALAMEDA,USA
94707,CA,BERKELEY,ALAMEDA,USA
94708,CA,BERKELEY,ALAMEDA,USA
94709,CA,BERKELEY,ALAMEDA,USA
94710,CA,BERKELEY,ALAMEDA,USA
94712,CA,BERKELEY,ALAMEDA,USA
94720,CA,BERKELEY,ALAMEDA,USA
94801,CA,RICHMOND,CONTRA COSTA,USA
94802,CA,RICHMOND,CONTRA COSTA,USA
94803,CA,EL SOBRANTE,CONTRA COSTA,USA
94804,CA,RICHMOND,CONTRA COSTA,USA
94805,CA,RICHMOND,CONTRA COSTA,USA
94806,CA,SAN PABLO,CONTRA COSTA,USA
94807,CA,RICHMOND,CONTRA COSTA,USA
94808,CA,RICHMOND,CONTRA COSTA,USA
94820,CA,EL SOBRANTE,CONTRA COSTA,USA
94850,CA,RICHMOND,CONTRA COSTA,USA
94901,CA,SAN RAFAEL,MARIN,USA
94903,CA,SAN RAFAEL,MARIN,USA
94904,CA,GREENBRAE,MARIN,USA
94912,CA,SAN RAFAEL,MARIN,USA
94913,CA,SAN RAFAEL,MARIN,USA
94914,CA,KENTFIELD,MARIN,USA
94915,CA,SAN RAFAEL,MARIN,USA
94920,CA,BELVEDERE TIBURON,MARIN,USA
94922,CA,BODEGA,SONOMA,USA
94923,CA,BODEGA BAY,SONOMA,USA
94924,CA,BOLINAS,MARIN,USA
94925,CA,CORTE MADERA,MARIN,USA
94926,CA,COTATI,SONOMA,USA
94927,CA,ROHNERT PARK,SONOMA,USA
94928,CA,ROHNERT PARK,SONOMA,USA
94929,CA,DILLON BEACH,MARIN,USA
94930,CA,FAIRFAX,MARIN,USA
94931,CA,COTATI,SONOMA,USA
94933,CA,FOREST KNOLLS,MARIN,USA
94937,CA,INVERNESS,MARIN,USA
94938,CA,LAGUNITAS,MARIN,USA
94939,CA,LARKSPUR,MARIN,USA
94940,CA,MARSHALL,MARIN,USA
94941,CA,MILL VALLEY,MARIN,USA
94942,CA,MILL VALLEY,MARIN,USA
94945,CA,NOVATO,MARIN,USA
94946,CA,NICASIO,MARIN,USA
94947,CA,NOVATO,MARIN,USA
94948,CA,NOVATO,MARIN,USA
94949,CA,NOVATO,MARIN,USA
94950,CA,OLEMA,MARIN,USA
94951,CA,PENNGROVE,SONOMA,USA
94952,CA,PETALUMA,SONOMA,USA
94953,CA,PETALUMA,SONOMA,USA
94954,CA,PETALUMA,SONOMA,USA
94955,CA,PETALUMA,SONOMA,USA
94956,CA,POINT REYES STATION,MARIN,USA
94957,CA,ROSS,MARIN,USA
94960,CA,SAN ANSELMO,MARIN,USA
94963,CA,SAN GERONIMO,MARIN,USA
94964,CA,SAN QUENTIN,MARIN,USA
94965,CA,SAUSALITO,MARIN,USA
94966,CA,SAUSALITO,MARIN,USA
94970,CA,STINSON BEACH,MARIN,USA
94971,CA,TOMALES,MARIN,USA
94972,CA,VALLEY FORD,SONOMA,USA
94973,CA,WOODACRE,MARIN,USA
94974,CA,SAN QUENTIN,MARIN,USA
94975,CA,PETALUMA,SONOMA,USA
94976,CA,CORTE MADERA,MARIN,USA
94977,CA,LARKSPUR,MARIN,USA
94978,CA,FAIRFAX,MARIN,USA
94979,CA,SAN ANSELMO,MARIN,USA
94998,CA,NOVATO,MARIN,USA
94999,CA,PETALUMA,SONOMA,USA
95001,CA,APTOS,SANTA CRUZ,USA
95002,CA,ALVISO,SANTA CLARA,USA
95003,CA,APTOS,SANTA CRUZ,USA
95004,CA,AROMAS,MONTEREY,USA
95005,CA,BEN LOMOND,SANTA CRUZ,USA
95006,CA,BOULDER CREEK,SANTA CRUZ,USA
95007,CA,BROOKDALE,SANTA CRUZ,USA
95008,CA,CAMPBELL,SANTA CLARA,USA
95009,CA,CAMPBELL,SANTA CLARA,USA
95010,CA,CAPITOLA,SANTA CRUZ,USA
95011,CA,CAMPBELL,SANTA CLARA,USA
95012,CA,CASTROVILLE,MONTEREY,USA
95013,CA,COYOTE,SANTA CLARA,USA
95014,CA,CUPERTINO,SANTA CLARA,USA
95015,CA,CUPERTINO,SANTA CLARA,USA
95017,CA,DAVENPORT,SANTA CRUZ,USA
95018,CA,FELTON,SANTA CRUZ,USA
95019,CA,FREEDOM,SANTA CRUZ,USA
95020,CA,GILROY,SANTA CLARA,USA
95021,CA,GILROY,SANTA CLARA,USA
95023,CA,HOLLISTER,SAN BENITO,USA
95024,CA,HOLLISTER,SAN BENITO,USA
95026,CA,HOLY CITY,SANTA CLARA,USA
95030,CA,LOS GATOS,SANTA CLARA,USA
95031,CA,LOS GATOS,SANTA CLARA,USA
95032,CA,LOS GATOS,SANTA CLARA,USA
95033,CA,LOS GATOS,SANTA CRUZ,USA
95035,CA,MILPITAS,SANTA CLARA,USA
95036,CA,MILPITAS,SANTA CLARA,USA
95037,CA,MORGAN HILL,SANTA CLARA,USA
95038,CA,MORGAN HILL,SANTA CLARA,USA
95039,CA,MOSS LANDING,MONTEREY,USA
95041,CA,MOUNT HERMON,SANTA CRUZ,USA
95042,CA,NEW ALMADEN,SANTA CLARA,USA
95043,CA,PAICINES,SAN BENITO,USA
95044,CA,REDWOOD ESTATES,SANTA CLARA,USA
95045,CA,SAN JUAN BAUTISTA,SAN BENITO,USA
95046,CA,SAN MARTIN,SANTA CLARA,USA
95050,CA,SANTA CLARA,SANTA CLARA,USA
95051,CA,SANTA CLARA,SANTA CLARA,USA
95052,CA,SANTA CLARA,SANTA CLARA,USA
95053,CA,SANTA CLARA,SANTA CLARA,USA
95054,CA,SANTA CLARA,SANTA CLARA,USA
95055,CA,SANTA CLARA,SANTA CLARA,USA
95056,CA,SANTA CLARA,SANTA CLARA,USA
95060,CA,SANTA CRUZ,SANTA CRUZ,USA
95061,CA,SANTA CRUZ,SANTA CRUZ,USA
95062,CA,SANTA CRUZ,SANTA CRUZ,USA
95063,CA,SANTA CRUZ,SANTA CRUZ,USA
95064,CA,SANTA CRUZ,SANTA CRUZ,USA
95065,CA,SANTA CRUZ,SANTA CRUZ,USA
95066,CA,SCOTTS VALLEY,SANTA CRUZ,USA
95067,CA,SCOTTS VALLEY,SANTA CRUZ,USA
95070,CA,SARATOGA,SANTA CLARA,USA
95071,CA,SARATOGA,SANTA CLARA,USA
95073,CA,SOQUEL,SANTA CRUZ,USA
95075,CA,TRES PINOS,SAN BENITO,USA
95076,CA,WATSONVILLE,SANTA CRUZ,USA
95077,CA,WATSONVILLE,SANTA CRUZ,USA
95101,CA,SAN JOSE,SANTA CLARA,USA
95103,CA,SAN JOSE,SANTA CLARA,USA
95106,CA,SAN JOSE,SANTA CLARA,USA
95108,CA,SAN JOSE,SANTA CLARA,USA
95109,CA,SAN JOSE,SANTA CLARA,USA
95110,CA,SAN JOSE,SANTA CLARA,USA
95111,CA,SAN JOSE,SANTA CLARA,USA
95112,CA,SAN JOSE,SANTA CLARA,USA
95113,CA,SAN JOSE,SANTA CLARA,USA
95115,CA,SAN JOSE,SANTA CLARA,USA
95116,CA,SAN JOSE,SANTA CLARA,USA
95117,CA,SAN JOSE,SANTA CLARA,USA
95118,CA,SAN JOSE,SANTA CLARA,USA
95119,CA,SAN JOSE,SANTA CLARA,USA
95120,CA,SAN JOSE,SANTA CLARA,USA
95121,CA,SAN JOSE,SANTA CLARA,USA
95122,CA,SAN JOSE,SANTA CLARA,USA
95123,CA,SAN JOSE,SANTA CLARA,USA
95124,CA,SAN JOSE,SANTA CLARA,USA
95125,CA,SAN JOSE,SANTA CLARA,USA
95126,CA,SAN JOSE,SANTA CLARA,USA
95128,CA,SAN JOSE,SANTA CLARA,USA
95129,CA,SAN JOSE,SANTA CLARA,USA
95130,CA,SAN JOSE,SANTA CLARA,USA
95131,CA,SAN JOSE,SANTA CLARA,USA
95132,CA,SAN JOSE,SANTA CLARA,USA
95133,CA,SAN JOSE,SANTA CLARA,USA
95134,CA,SAN JOSE,SANTA CLARA,USA
95135,CA,SAN JOSE,SANTA CLARA,USA
95136,CA,SAN JOSE,SANTA CLARA,USA
95138,CA,SAN JOSE,SANTA CLARA,USA
95139,CA,SAN JOSE,SANTA CLARA,USA
95140,CA,MOUNT HAMILTON,SANTA CLARA,USA
95141,CA,SAN JOSE,SANTA CLARA,USA
95148,CA,SAN JOSE,SANTA CLARA,USA
95150,CA,SAN JOSE,SANTA CLARA,USA
95151,CA,SAN JOSE,SANTA CLARA,USA
95152,CA,SAN JOSE,SANTA CLARA,USA
95153,CA,SAN JOSE,SANTA CLARA,USA
95154,CA,SAN JOSE,SANTA CLARA,USA
95155,CA,SAN JOSE,SANTA CLARA,USA
95156,CA,SAN JOSE,SANTA CLARA,USA
95157,CA,SAN JOSE,SANTA CLARA,USA
95158,CA,SAN JOSE,SANTA CLARA,USA
95159,CA,SAN JOSE,SANTA CLARA,USA
95160,CA,SAN JOSE,SANTA CLARA,USA
95161,CA,SAN JOSE,SANTA CLARA,USA
95164,CA,SAN JOSE,SANTA CLARA,USA
95170,CA,SAN JOSE,SANTA CLARA,USA
95172,CA,SAN JOSE,SANTA CLARA,USA
95173,CA,SAN JOSE,SANTA CLARA,USA
95191,CA,SAN JOSE,SANTA CLARA,USA
95192,CA,SAN JOSE,SANTA CLARA,USA
95193,CA,SAN JOSE,SANTA CLARA,USA
95194,CA,SAN JOSE,SANTA CLARA,USA
95196,CA,SAN JOSE,SANTA CLARA,USA
95201,CA,STOCKTON,SAN JOAQUIN,USA
95202,CA,STOCKTON,SAN JOAQUIN,USA
95203,CA,STOCKTON,SAN JOAQUIN,USA
95204,CA,STOCKTON,SAN JOAQUIN,USA
95205,CA,STOCKTON,SAN JOAQUIN,USA
95206,CA,STOCKTON,SAN JOAQUIN,USA
95207,CA,STOCKTON,SAN JOAQUIN,USA
95208,CA,STOCKTON,SAN JOAQUIN,USA
95209,CA,STOCKTON,SAN JOAQUIN,USA
95210,CA,STOCKTON,SAN JOAQUIN,USA
95211,CA,STOCKTON,SAN JOAQUIN,USA
95212,CA,STOCKTON,SAN JOAQUIN,USA
95213,CA,STOCKTON,SAN JOAQUIN,USA
95215,CA,STOCKTON,SAN JOAQUIN,USA
95219,CA,STOCKTON,SAN JOAQUIN,USA
95220,CA,ACAMPO,SAN JOAQUIN,USA
95221,CA,ALTAVILLE,CALAVERAS,USA
95222,CA,ANGELS CAMP,CALAVERAS,USA
95223,CA,ARNOLD,CALAVERAS,USA
95224,CA,AVERY,CALAVERAS,USA
95225,CA,BURSON,CALAVERAS,USA
95226,CA,CAMPO SECO,CALAVERAS,USA
95227,CA,CLEMENTS,SAN JOAQUIN,USA
95228,CA,COPPEROPOLIS,CALAVERAS,USA
95229,CA,DOUGLAS FLAT,CALAVERAS,USA
95230,CA,FARMINGTON,SAN JOAQUIN,USA
95231,CA,FRENCH CAMP,SAN JOAQUIN,USA
95232,CA,GLENCOE,CALAVERAS,USA
95233,CA,HATHAWAY PINES,CALAVERAS,USA
95234,CA,HOLT,SAN JOAQUIN,USA
95236,CA,LINDEN,SAN JOAQUIN,USA
95237,CA,LOCKEFORD,SAN JOAQUIN,USA
95240,CA,LODI,SAN JOAQUIN,USA
95241,CA,LODI,SAN JOAQUIN,USA
95242,CA,LODI,SAN JOAQUIN,USA
95245,CA,MOKELUMNE HILL,CALAVERAS,USA
95246,CA,MOUNTAIN RANCH,CALAVERAS,USA
95247,CA,MURPHYS,CALAVERAS,USA
95248,CA,RAIL ROAD FLAT,CALAVERAS,USA
95249,CA,SAN ANDREAS,CALAVERAS,USA
95250,CA,SHEEP RANCH,CALAVERAS,USA
95251,CA,VALLECITO,CALAVERAS,USA
95252,CA,VALLEY SPRINGS,CALAVERAS,USA
95253,CA,VICTOR,SAN JOAQUIN,USA
95254,CA,WALLACE,CALAVERAS,USA
95255,CA,WEST POINT,CALAVERAS,USA
95257,CA,WILSEYVILLE,CALAVERAS,USA
95258,CA,WOODBRIDGE,SAN JOAQUIN,USA
95267,CA,STOCKTON,SAN JOAQUIN,USA
95269,CA,STOCKTON,SAN JOAQUIN,USA
95296,CA,STOCKTON,SAN JOAQUIN,USA
95297,CA,STOCKTON,SAN JOAQUIN,USA
95301,CA,ATWATER,MERCED,USA
95303,CA,BALLICO,MERCED,USA
95304,CA,TRACY,SAN JOAQUIN,USA
95305,CA,BIG OAK FLAT,TUOLUMNE,USA
95306,CA,CATHEYS VALLEY,MARIPOSA,USA
95307,CA,CERES,STANISLAUS,USA
95309,CA,CHINESE CAMP,TUOLUMNE,USA
95310,CA,COLUMBIA,TUOLUMNE,USA
95311,CA,COULTERVILLE,MARIPOSA,USA
95312,CA,CRESSEY,MERCED,USA
95313,CA,CROWS LANDING,STANISLAUS,USA
95314,CA,DARDANELLE,TUOLUMNE,USA
95315,CA,DELHI,MERCED,USA
95316,CA,DENAIR,STANISLAUS,USA
95317,CA,EL NIDO,MERCED,USA
95318,CA,EL PORTAL,MARIPOSA,USA
95319,CA,EMPIRE,STANISLAUS,USA
95320,CA,ESCALON,SAN JOAQUIN,USA
95321,CA,GROVELAND,TUOLUMNE,USA
95322,CA,GUSTINE,MERCED,USA
95323,CA,HICKMAN,STANISLAUS,USA
95324,CA,HILMAR,MERCED,USA
95325,CA,HORNITOS,MARIPOSA,USA
95326,CA,HUGHSON,STANISLAUS,USA
95327,CA,JAMESTOWN,TUOLUMNE,USA
95328,CA,KEYES,STANISLAUS,USA
95329,CA,LA GRANGE,STANISLAUS,USA
95330,CA,LATHROP,SAN JOAQUIN,USA
95333,CA,LE GRAND,MERCED,USA
95334,CA,LIVINGSTON,MERCED,USA
95335,CA,LONG BARN,TUOLUMNE,USA
95336,CA,MANTECA,SAN JOAQUIN,USA
95337,CA,MANTECA,SAN JOAQUIN,USA
95338,CA,MARIPOSA,MARIPOSA,USA
95340,CA,MERCED,MERCED,USA
95341,CA,MERCED,MERCED,USA
95343,CA,MERCED,MERCED,USA
95344,CA,MERCED,MERCED,USA
95345,CA,MIDPINES,MARIPOSA,USA
95346,CA,MI WUK VILLAGE,TUOLUMNE,USA
95347,CA,MOCCASIN,TUOLUMNE,USA
95348,CA,MERCED,MERCED,USA
95350,CA,MODESTO,STANISLAUS,USA
95351,CA,MODESTO,STANISLAUS,USA
95352,CA,MODESTO,STANISLAUS,USA
95353,CA,MODESTO,STANISLAUS,USA
95354,CA,MODESTO,STANISLAUS,USA
95355,CA,MODESTO,STANISLAUS,USA
95356,CA,MODESTO,STANISLAUS,USA
95357,CA,MODESTO,STANISLAUS,USA
95358,CA,MODESTO,STANISLAUS,USA
95360,CA,NEWMAN,STANISLAUS,USA
95361,CA,OAKDALE,STANISLAUS,USA
95363,CA,PATTERSON,STANISLAUS,USA
95364,CA,PINECREST,TUOLUMNE,USA
95365,CA,PLANADA,MERCED,USA
95366,CA,RIPON,SAN JOAQUIN,USA
95367,CA,RIVERBANK,STANISLAUS,USA
95368,CA,SALIDA,STANISLAUS,USA
95369,CA,SNELLING,MERCED,USA
95370,CA,SONORA,TUOLUMNE,USA
95372,CA,SOULSBYVILLE,TUOLUMNE,USA
95373,CA,STANDARD,TUOLUMNE,USA
95374,CA,STEVINSON,MERCED,USA
95375,CA,STRAWBERRY,TUOLUMNE,USA
95376,CA,TRACY,SAN JOAQUIN,USA
95377,CA,TRACY,SAN JOAQUIN,USA
95378,CA,TRACY,SAN JOAQUIN,USA
95379,CA,TUOLUMNE,TUOLUMNE,USA
95380,CA,TURLOCK,STANISLAUS,USA
95381,CA,TURLOCK,STANISLAUS,USA
95382,CA,TURLOCK,STANISLAUS,USA
95383,CA,TWAIN HARTE,TUOLUMNE,USA
95385,CA,VERNALIS,SAN JOAQUIN,USA
95386,CA,WATERFORD,STANISLAUS,USA
95387,CA,WESTLEY,STANISLAUS,USA
95388,CA,WINTON,MERCED,USA
95389,CA,YOSEMITE NATIONAL PARK,MARIPOSA,USA
95391,CA,TRACY,SAN JOAQUIN,USA
95397,CA,MODESTO,STANISLAUS,USA
95401,CA,SANTA ROSA,SONOMA,USA
95402,CA,SANTA ROSA,SONOMA,USA
95403,CA,SANTA ROSA,SONOMA,USA
95404,CA,SANTA ROSA,SONOMA,USA
95405,CA,SANTA ROSA,SONOMA,USA
95406,CA,SANTA ROSA,SONOMA,USA
95407,CA,SANTA ROSA,SONOMA,USA
95408,CA,SANTA ROSA,SONOMA,USA
95409,CA,SANTA ROSA,SONOMA,USA
95410,CA,ALBION,MENDOCINO,USA
95412,CA,ANNAPOLIS,SONOMA,USA
95415,CA,BOONVILLE,MENDOCINO,USA
95416,CA,BOYES HOT SPRINGS,SONOMA,USA
95417,CA,BRANSCOMB,MENDOCINO,USA
95418,CA,CALPELLA,MENDOCINO,USA
95419,CA,CAMP MEEKER,SONOMA,USA
95420,CA,CASPAR,MENDOCINO,USA
95421,CA,CAZADERO,SONOMA,USA
95422,CA,CLEARLAKE,LAKE,USA
95423,CA,CLEARLAKE OAKS,LAKE,USA
95424,CA,CLEARLAKE PARK,LAKE,USA
95425,CA,CLOVERDALE,SONOMA,USA
95426,CA,COBB,LAKE,USA
95427,CA,COMPTCHE,MENDOCINO,USA
95428,CA,COVELO,MENDOCINO,USA
95429,CA,DOS RIOS,MENDOCINO,USA
95430,CA,DUNCANS MILLS,SONOMA,USA
95431,CA,ELDRIDGE,SONOMA,USA
95432,CA,ELK,MENDOCINO,USA
95433,CA,EL VERANO,SONOMA,USA
95435,CA,FINLEY,LAKE,USA
95436,CA,FORESTVILLE,SONOMA,USA
95437,CA,FORT BRAGG,MENDOCINO,USA
95439,CA,FULTON,SONOMA,USA
95441,CA,GEYSERVILLE,SONOMA,USA
95442,CA,GLEN ELLEN,SONOMA,USA
95443,CA,GLENHAVEN,LAKE,USA
95444,CA,GRATON,SONOMA,USA
95445,CA,GUALALA,MENDOCINO,USA
95446,CA,GUERNEVILLE,SONOMA,USA
95448,CA,HEALDSBURG,SONOMA,USA
95449,CA,HOPLAND,MENDOCINO,USA
95450,CA,JENNER,SONOMA,USA
95451,CA,KELSEYVILLE,LAKE,USA
95452,CA,KENWOOD,SONOMA,USA
95453,CA,LAKEPORT,LAKE,USA
95454,CA,LAYTONVILLE,MENDOCINO,USA
95456,CA,LITTLERIVER,MENDOCINO,USA
